valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,population_iris,pop_15_64_iris,nb_logement_iris,tx_pauvrete_iris,tx_menages_imposables_iris,dec_med_iris,disp_med_iris,tx_impot_iris,part_rev_act_salarie_iris,part_rev_chomage_iris,part_rev_retraites_iris,tx_emploi_15_64_iris,tx_cdi_iris,nb_generalistes_iris,nb_paramed_iris,nb_com_alim_iris,nb_eq_sportif_iris
146000,47,2,3.897825956,43.60653687,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
193800,64,3,3.893083096,43.60912323,2691,1732,1680,14.43488943,62.53644315,21282,20684,17.7,55.9,3.6,33.4,57.39030023,84.06976744,3,8,3,6
68070,21,1,3.859954119,43.60787201,3190,2180,1841,33.71358371,43.04869442,13462,15858,14.3,51.8,4.6,35.4,50.04587156,79.01960784,1,2,6,0
135000,97,5,3.845360041,43.62064362,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
285000,78,3,3.877839088,43.60566711,2515,1962,1978,25.92592593,49.23599321,18062,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8,17,39,1
72500,19,1,3.897995949,43.60334778,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
174000,40,2,3.880783081,43.61568832,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
77000,34,2,3.844259024,43.63695526,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
125000,50,2,3.873208046,43.62049484,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
158615,47,2,3.840704918,43.59267807,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
149000,70,5,3.881668091,43.59389877,3654,2236,1864,31.82764108,45.84031267,13898,15731.42857,13.8,60.4,5.3,28,61.58318426,82.9248366,1,13,10,4
169600,67,4,3.889579058,43.6182251,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
170000,70,3,3.848673105,43.59605026,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
100000,47,2,3.872133017,43.5909462,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
127000,33,2,3.86423111,43.61053467,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
215000,77,0,3.866754055,43.61231613,2094,1304,1205,11.96738559,65.06276151,25772,24227.5,23.5,48.7,2.8,26.9,65.64417178,78.51002865,9,36,7,0
145000,46,2,3.88973403,43.60687256,2878,2008,2022,15.31072339,62.33766234,22704,21582,20.4,43.6,2.4,44.3,43.22709163,74.67362924,7,33,14,6
95000,32,2,3.889763117,43.60341263,2888,1851,1605,22.36770322,50.80882353,17720,18040.37037,15,57.3,4.4,30.6,56.29389519,80.57080132,3,6,3,1
70000,64,3,3.833965063,43.61085892,1984,1138,1261,31.58865575,44.66019417,13840,15382.69231,14.7,51.3,4.8,35.6,50.79086116,77.56653992,2,17,0,0
148000,47,2,3.881880999,43.62223434,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
127000,49,2,3.851666927,43.60090637,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
103000,47,2,3.840900898,43.6173172,4057,2735,1374,62.59501503,16.38477801,6100,10594.41176,7.2,60.5,11.3,23.8,37.14808044,73.51598174,2,6,5,1
200000,65,3,3.881584883,43.60288239,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
294000,45,2,3.874747992,43.61160278,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
125000,43,2,3.864871979,43.61014175,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
97000,26,1,3.893722057,43.6023407,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
114000,24,1,3.877789974,43.61348343,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
140000,52,2,3.890207052,43.60830688,2878,2008,2022,15.31072339,62.33766234,22704,21582,20.4,43.6,2.4,44.3,43.22709163,74.67362924,7,33,14,6
83750,12,0,3.868402004,43.61351395,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
83750,12,0,3.868402004,43.61351395,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
83750,12,0,3.868402004,43.61351395,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
83750,12,0,3.868402004,43.61351395,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
83750,12,0,3.868402004,43.61351395,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
109450,68,3,3.826286077,43.61397934,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
165500,56,3,3.890748978,43.60606766,2878,2008,2022,15.31072339,62.33766234,22704,21582,20.4,43.6,2.4,44.3,43.22709163,74.67362924,7,33,14,6
260000,80,4,3.829061031,43.63336945,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
70000,19,1,3.859971046,43.64118195,2162,1525,1235,14.02700033,56.67915106,22990,21681.42857,22.4,56.3,3.2,22.4,52,75.95473833,1,0,5,8
170000,58,2,3.895334005,43.60663986,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
183000,56,3,3.827685118,43.63503647,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
80000,21,1,3.869791985,43.6385994,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
96250,29,2,3.868500948,43.63684464,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
185000,71,3,3.846577883,43.63143921,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
200000,70,3,3.8686831,43.59990311,3521,2139,1905,21.78927681,53.0956848,17972,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.1776028,2,10,6,2
267500,92,4,3.859503031,43.63515854,4667,4123,2157,21.40655646,51.84016824,21278,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3,17,4,0
242000,68,3,3.90694499,43.59985733,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
88000,21,1,3.869791985,43.6385994,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
31000,21,1,3.852777958,43.60298538,1889,1255,1184,19.28438662,59.64566929,21990,21012.38095,20.1,44.8,3.5,34.9,57.05179283,79.87519501,5,12,1,3
154500,58,3,3.859954119,43.60787201,3190,2180,1841,33.71358371,43.04869442,13462,15858,14.3,51.8,4.6,35.4,50.04587156,79.01960784,1,2,6,0
56500,24,1,3.826704025,43.61325836,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
126000,33,2,3.844743967,43.63390732,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
150000,72,4,3.885539055,43.59436798,2976,1800,1691,16.79723083,63.01684533,21808,20867,20.2,51.7,3.2,30.9,56.16666667,85.73113208,3,27,4,1
136000,53,2,3.895562887,43.59277344,1877,1352,1155,20.01128987,50.74798619,18344,18637.10526,16.3,57.3,3.9,30.6,56.36094675,87.82234957,0,3,2,8
122000,62,3,3.832834005,43.61526108,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
49500,20,1,3.854351997,43.62229538,4172,3154,2795,39.91313464,34.23522916,11364,13454.44444,13,63.6,7.1,21.9,51.01458465,77.06167706,6,13,8,0
123350,46,2,3.891596079,43.60840225,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
92500,26,1,3.897803068,43.61989212,1900,1275,835,28.62860192,39.88439306,13984,15713,12.8,61.8,6.8,26.7,48.47058824,81.22807018,2,13,6,4
169900,79,4,3.819437981,43.6373291,3945,2354,1526,50.13166557,24.3902439,8150,12217.3913,9,60,8.4,27.3,40.27187766,76.33410673,2,4,3,1
44500,27,1,3.832005978,43.62097168,3675,2183,1330,50.24383447,25.74850299,7782,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5,24,12,15
185495,31,2,3.874675989,43.61060333,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
78870,31,1,3.840836048,43.62771988,2418,1836,1574,16.83833408,56.29887055,21428,20247.61905,18.4,59,4.2,28.2,56.31808279,78.25112108,3,16,0,0
174930,56,1,3.876765013,43.62561035,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
112000,29,1,3.873332977,43.60451889,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
200000,83,4,3.851666927,43.60090637,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
83000,19,1,3.878575087,43.60215378,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
215000,83,3,3.879812002,43.60266495,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
72000,20,1,3.844743967,43.63390732,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
141000,49,2,3.862106085,43.63605118,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
330000,105,2,3.882699966,43.60887909,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
83900,19,1,3.878575087,43.60215378,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
234660,64,3,3.883518934,43.61843872,2540,1854,1640,20.30123038,55.56396669,19238,19206.08696,18.3,60.8,3.7,24,57.60517799,79.33261572,5,24,10,4
194000,80,3,3.876607895,43.62424469,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
190000,83,4,3.894062996,43.61891174,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
283000,90,0,3.87469101,43.61128616,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
370900,94,4,3.889628887,43.62236404,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
80500,27,2,3.891097069,43.59898376,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
60000,31,2,3.829399109,43.61086655,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
97000,23,1,3.870649099,43.61807251,2753,2242,1857,14.36657682,61.96498054,24986,23408.8,22.2,56.4,3.2,22,44.11239964,66.2004662,11,55,3,4
402520,100,5,3.87450695,43.59306717,1867,1004,1008,25.61888313,54.33255269,18008,18073.73913,14.1,47.7,3.8,43.7,58.06772908,90.09009009,8,8,1,2
57000,23,1,3.847635031,43.62580109,2418,1836,1574,16.83833408,56.29887055,21428,20247.61905,18.4,59,4.2,28.2,56.31808279,78.25112108,3,16,0,0
143870,42,2,3.851666927,43.60090637,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
313000,72,4,3.879767895,43.61305237,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
45000,17,1,3.891014099,43.61388779,2424,1596,1314,23.48336595,53.33998006,19168,19004,17.3,52,3.8,32.2,57.33082707,87.6747141,0,6,4,1
315000,102,0,3.874665976,43.61055374,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
141000,46,2,3.838532925,43.63698959,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
193134.6,87,4,3.821079969,43.64134979,3945,2354,1526,50.13166557,24.3902439,8150,12217.3913,9,60,8.4,27.3,40.27187766,76.33410673,2,4,3,1
244000,24,1,3.86512804,43.61914063,2731,1826,1571,17.53648281,61.00872939,22862,21669.04762,21.9,55.8,2.7,25.3,54.3263965,78.84378844,8,19,6,1
211980,66,3,3.91315794,43.61698914,2440,1761,1276,23.99765304,52.51101322,16570,17283.33333,19,71.6,4.6,11.2,61.83986371,88.7195122,2,18,5,7
165000,73,3,3.881716967,43.6017189,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
147000,37,2,3.83158803,43.60648727,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
89000,23,1,3.860817909,43.63848495,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
121400,69,3,3.880913019,43.60280228,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
118400,56,2,3.84621191,43.61509323,3068,2033,1864,17.51824818,60.37195994,20454,20330,18.8,56.2,3.8,28.2,59.66551894,87.7340824,6,32,5,1
68000,23,1,3.862669945,43.62634659,2309,1923,1591,29.9025974,44.11764706,15834,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1,13,0,2
110000,66,0,3.870688915,43.60281372,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
43000,21,1,3.852777958,43.60298538,1889,1255,1184,19.28438662,59.64566929,21990,21012.38095,20.1,44.8,3.5,34.9,57.05179283,79.87519501,5,12,1,3
149000,69,3,3.839561939,43.59749222,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
158000,55,3,3.830676079,43.63444519,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
109000,33,2,3.857511044,43.64023209,2162,1525,1235,14.02700033,56.67915106,22990,21681.42857,22.4,56.3,3.2,22.4,52,75.95473833,1,0,5,8
84400,52,2,3.824969053,43.61436081,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
74000,17,1,3.874867916,43.6097908,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
285000,93,4,3.88774395,43.60520172,2668,1928,2125,22.99237326,51.57740279,18724,18502,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5,13,7,1
61000,26,1,3.835880041,43.62142563,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
140891,36,2,3.875242949,43.60936356,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
160000,52,2,3.886761904,43.62659836,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
123500,62,3,3.860744953,43.62613297,2309,1923,1591,29.9025974,44.11764706,15834,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1,13,0,2
168000,11,1,3.872905016,43.60161209,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
165000,81,4,3.870769978,43.5974884,1867,1004,1008,25.61888313,54.33255269,18008,18073.73913,14.1,47.7,3.8,43.7,58.06772908,90.09009009,8,8,1,2
65000,23,1,3.851666927,43.60090637,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
200000,71,3,3.895463943,43.60860443,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
136000,40,2,3.879213095,43.61943436,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
338110,27,2,3.865034103,43.61096954,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
338110,28,2,3.865034103,43.61096954,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
1070000,25,1,3.833475113,43.63911438,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
1070000,24,1,3.833475113,43.63911438,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
1070000,25,1,3.833475113,43.63911438,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
155800,67,4,3.889579058,43.6182251,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
95000,55,2,3.841712952,43.6176033,4057,2735,1374,62.59501503,16.38477801,6100,10594.41176,7.2,60.5,11.3,23.8,37.14808044,73.51598174,2,6,5,1
122000,35,2,3.894013882,43.60062027,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
140000,67,4,3.894305944,43.62344742,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
130000,53,2,3.834542036,43.63044357,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
81000,22,1,3.895380974,43.6031723,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
115000,49,2,3.865562916,43.60783768,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
68181.42,28,1,3.897522926,43.60293961,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
208000,73,3,3.887983084,43.59598923,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
66950,21,1,3.854439974,43.62096405,4172,3154,2795,39.91313464,34.23522916,11364,13454.44444,13,63.6,7.1,21.9,51.01458465,77.06167706,6,13,8,0
320000,24,1,3.883001089,43.60380936,2515,1962,1978,25.92592593,49.23599321,18062,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8,17,39,1
87000,40,2,3.883009911,43.60445023,2515,1962,1978,25.92592593,49.23599321,18062,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8,17,39,1
43000,18,1,3.866691113,43.63640594,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
26250,25,1,3.835290909,43.61836243,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
129000,65,3,3.854813099,43.59375381,2398,1575,1549,15.30032468,57.18981101,19424,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4,19,3,1
79500,52,2,3.834922075,43.61298752,1984,1138,1261,31.58865575,44.66019417,13840,15382.69231,14.7,51.3,4.8,35.6,50.79086116,77.56653992,2,17,0,0
105000,28,1,3.873332977,43.60451889,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
135000,46,2,3.832762957,43.63299561,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
69000,25,1,3.857256889,43.62129211,3571,2949,1691,21.56573117,54.03397028,20914,19943,19.9,57.6,3.5,27.2,33.23160393,72.71702368,4,8,1,0
95000,24,1,3.897937059,43.61679459,1978,1170,972,13.06226175,64.7183847,22728,21695.33333,21,49.3,3.2,33.4,61.1965812,85.50488599,3,9,0,0
215000,69,3,3.913129091,43.61500549,2440,1761,1276,23.99765304,52.51101322,16570,17283.33333,19,71.6,4.6,11.2,61.83986371,88.7195122,2,18,5,7
95000,46,2,3.837188005,43.60404205,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
205000,18,0,3.874639034,43.61496353,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
205000,33,1,3.874639034,43.61496353,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
205000,18,0,3.874639034,43.61496353,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
205000,18,0,3.874639034,43.61496353,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
215000,30,1,3.874551058,43.6085701,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
13000,66,3,3.907778025,43.60570526,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
177000,64,3,3.886635065,43.60134125,2888,1851,1605,22.36770322,50.80882353,17720,18040.37037,15,57.3,4.4,30.6,56.29389519,80.57080132,3,6,3,1
113800,44,2,3.827044964,43.61125565,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
283600,86,4,3.821018934,43.64001465,3945,2354,1526,50.13166557,24.3902439,8150,12217.3913,9,60,8.4,27.3,40.27187766,76.33410673,2,4,3,1
229650,62,3,3.909934044,43.60635376,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
115000,31,2,3.891509056,43.62815475,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
47800,24,1,3.841712952,43.6176033,4057,2735,1374,62.59501503,16.38477801,6100,10594.41176,7.2,60.5,11.3,23.8,37.14808044,73.51598174,2,6,5,1
60500,27,2,3.897995949,43.60334778,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
68000,18,1,3.877104044,43.61574554,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
85000,36,2,3.86136508,43.61847305,2731,1826,1571,17.53648281,61.00872939,22862,21669.04762,21.9,55.8,2.7,25.3,54.3263965,78.84378844,8,19,6,1
115000,56,2,3.867902994,43.5912056,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
149000,39,2,3.83158803,43.60648727,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
130000,18,1,3.857794046,43.61231995,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
